Signal Name,ESR_A1_Class2_DUT1_V1_Maxwell_Testaufbau_50F_06-02-2025.csv (Time Cut)
holding_voltage,2.988263514969223
unloading_parameter,[-2.96857450e-08  1.65621875e-04 -3.18143244e-01  2.12287285e+02]
max_diff_time,1813.24






time,value,derivative
1813.24,2.98907,-0.09260000000006026
1813.25,2.988144,-0.05020000000004643
1813.26,2.988066,-0.0077500000000441105
1813.27,2.987989,-0.0038500000000283308
1813.28,2.987989,-0.21220000000016626
1813.29,2.983745,-0.33950000000027103
1813.3,2.981199,-0.1466000000001486
1813.31,2.980813,-0.015450000000015507
1813.32,2.98089,0.0038500000000283308
1813.33,2.98089,-0.03854999999870756
1813.3400000000001,2.980119,-0.038549999998735984
1813.3500000000001,2.980119,0.0
1813.3600000000001,2.980119,-0.030850000000043565
1813.3700000000001,2.979502,-0.04630000000005907
1813.38,2.979193,-0.015450000000015507
1813.39,2.979193,-0.019299999999986994
1813.4,2.978807,0.00770000000002824
1813.41,2.979347,0.007749999999987267
1813.42,2.978962,-0.034700000000043474
1813.43,2.978653,-0.019300000000015416
1813.44,2.978576,-0.023150000000015325
1813.45,2.97819,-0.03475000000003092
1813.46,2.977881,-0.015450000000015507
1813.47,2.977881,-0.00770000000002824
1813.48,2.977727,-0.003849999999999909
1813.49,2.977804,0.0038500000000283308
1813.5,2.977804,0.003849999999999909
1813.51,2.977881,-0.011600000000015598
1813.52,2.977572,-0.027000000000015234
1813.53,2.977341,-0.03470000000001505
1813.54,2.976878,-0.030850000000043565
1813.55,2.976724,-0.00770000000002824
1813.56,2.976724,0.003849999999999909
1813.57,2.976801,0.003849999999999909
1813.58,2.976801,-0.011549999999601823
1813.5900000000001,2.97657,-0.0038499999995451617
1813.6000000000001,2.976724,0.007699999999999818
1813.6100000000001,2.976724,-0.030900000000031014
1813.6200000000001,2.976106,-0.05015000000003056
1813.63,2.975721,-0.007699999999999818
1813.64,2.975952,0.015399999999999636
1813.65,2.976029,-0.015450000000015507
1813.66,2.975643,-0.011549999999999727
1813.67,2.975798,0.007750000000015689
1813.68,2.975798,-0.015450000000015507
1813.69,2.975489,-0.027000000000015234
1813.7,2.975258,-0.019300000000043838
1813.71,2.975103,-0.023150000000043747
1813.72,2.974795,-0.011549999999999727
1813.73,2.974872,0.00770000000002824
1813.74,2.974949,0.011549999999999727
1813.75,2.975103,-0.00770000000002824
1813.76,2.974795,-0.015399999999999636
1813.77,2.974795,-0.011600000000015598
1813.78,2.974563,-0.027000000000015234
1813.79,2.974255,-0.019300000000015416
1813.8,2.974177,0.0
1813.81,2.974255,-0.007699999999999818
1813.82,2.974023,-0.011600000000015598
1813.83,2.974023,0.011599999999617694
1813.8400000000001,2.974255,-5.115907697472721e-13
1813.8500000000001,2.974023,-0.019300000000015416
1813.8600000000001,2.973869,-0.019300000000015416
1813.8700000000001,2.973637,-0.027000000000015234
1813.88,2.973329,-0.019300000000015416
1813.89,2.973251,-0.015450000000043929
1813.9,2.97302,-0.015400000000028058
1813.91,2.972943,0.0038500000000283308
1813.92,2.973097,0.003849999999999909
1813.93,2.97302,-0.0038500000000283308
1813.94,2.97302,-0.027000000000015234
1813.95,2.97248,-0.027000000000015234
1813.96,2.97248,-0.015450000000015507
1813.97,2.972171,-0.019300000000015416
1813.98,2.972094,-0.003849999999999909
1813.99,2.972094,0.0
1814.0,2.972094,-0.007699999999999818
1814.01,2.97194,-0.003849999999999909
1814.02,2.972017,0.003849999999999909
1814.03,2.972017,-0.023150000000043747
1814.04,2.971554,-0.030900000000031014
1814.05,2.971399,-0.019299999999986994
1814.06,2.971168,-0.019250000000027967
1814.07,2.971014,0.015450000000015507
1814.08,2.971477,0.015400000000539649
1814.0900000000001,2.971322,-0.007749999999759893
1814.1000000000001,2.971322,-0.011550000000028149
1814.1100000000001,2.971091,-0.011550000000028149
1814.1200000000001,2.971091,-0.030850000000015143
1814.13,2.970474,-0.04630000000003065
1814.14,2.970165,-0.011600000000015598
1814.15,2.970242,0.011600000000015598
1814.16,2.970397,0.0
1814.17,2.970242,0.0
1814.18,2.970397,0.019300000000015416
1814.19,2.970628,-0.07720000000006166
1814.2,2.968853,-0.04630000000003065
1814.21,2.969702,0.019300000000015416
1814.22,2.969239,-0.027000000000043656
1814.23,2.969162,0.007699999999999818
1814.24,2.969393,0.023150000000043747
1814.25,2.969625,0.015450000000015507
1814.26,2.969702,-0.015450000000015507
1814.27,2.969316,-0.019300000000015416
1814.28,2.969316,-0.015450000000015507
1814.29,2.969007,-0.03855000000001496
1814.3,2.968545,-0.030850000000043565
1814.31,2.96839,0.0038499999999714873
1814.32,2.968622,-0.0038499999999714873
1814.33,2.968313,-0.0038500000005399215
1814.3400000000001,2.968545,0.023149999999731108
1814.3500000000001,2.968776,-0.015450000000043929
1814.3600000000001,2.968236,-0.034700000000043474
1814.3700000000001,2.968082,-0.007699999999999818
1814.38,2.968082,-0.027050000000002683
1814.39,2.967541,-0.019300000000015416
1814.4,2.967696,0.007749999999987267
1814.41,2.967696,0.0
1814.42,2.967696,0.0
1814.43,2.967696,-0.003849999999999909
1814.44,2.967619,-0.011600000000015598
1814.45,2.967464,-0.023150000000015325
1814.46,2.967156,-0.011550000000028149
1814.47,2.967233,-0.019300000000043838
1814.48,2.96677,-0.030850000000015143
1814.49,2.966616,-0.003849999999999909
1814.5,2.966693,0.015400000000028058
1814.51,2.966924,0.003849999999999909
1814.52,2.96677,-0.030850000000043565
1814.53,2.966307,-0.011600000000015598
1814.54,2.966538,-0.019300000000015416
1814.55,2.965921,-0.027000000000015234
1814.56,2.965998,-0.007699999999999818
1814.57,2.965767,-0.003849999999999909
1814.58,2.965921,-0.00384999999951674
1814.5900000000001,2.96569,-0.011549999999630245
1814.6000000000001,2.96569,0.003849999999999909
1814.6100000000001,2.965767,-0.015450000000015507
1814.6200000000001,2.965381,-0.019300000000015416
1814.63,2.965381,-0.027000000000043656
1814.64,2.964841,-0.030850000000015143
1814.65,2.964764,0.011550000000028149
1814.66,2.965072,0.0038499999999714873
1814.67,2.964841,0.0
1814.68,2.965072,0.0
1814.69,2.964841,-0.011550000000028149
1814.7,2.964841,-0.023150000000015325
1814.71,2.964378,-0.023150000000015325
1814.72,2.964378,-0.015450000000015507
1814.73,2.964069,-0.019299999999986994
1814.74,2.963992,0.0
1814.75,2.964069,0.0038499999999714873
1814.76,2.964069,-0.0038499999999714873
1814.77,2.963992,-0.019300000000015416
1814.78,2.963683,-0.030850000000043565
1814.79,2.963375,0.0
1814.8,2.963683,-0.011600000000015598
1814.81,2.963143,-0.03470000000001505
1814.82,2.962989,-0.023150000000015325
1814.83,2.96268,-0.0038500000005683432
1814.8400000000001,2.962912,0.019299999999702777
1814.8500000000001,2.963066,0.015449999999987085
1814.8600000000001,2.963221,-0.015450000000015507
1814.8700000000001,2.962757,-0.027050000000002683
1814.88,2.96268,-0.007699999999999818
1814.89,2.962603,-0.030850000000015143
1814.9,2.962063,-0.027000000000015234
1814.91,2.962063,0.007699999999971396
1814.92,2.962217,0.015449999999987085
1814.93,2.962372,-0.011549999999999727
1814.94,2.961986,0.0
1814.95,2.962372,0.0038500000000283308
1814.96,2.962063,-0.05015000000003056
1814.97,2.961369,-0.04630000000005907
1814.98,2.961137,-0.027000000000043656
1814.99,2.960829,0.019300000000015416
1815.0,2.961523,0.034700000000043474
1815.01,2.961523,0.007699999999999818
1815.02,2.961677,-0.003849999999999909
1815.03,2.961446,-0.019300000000015416
1815.04,2.961291,-0.027000000000015234
1815.05,2.960906,-0.030850000000015143
1815.06,2.960674,-0.023150000000015325
1815.07,2.960443,-0.0038500000000283308
1815.08,2.960597,0.011549999999971305
1815.0900000000001,2.960674,-0.007700000000284035
1815.1000000000001,2.960443,-0.011549999999999727
1815.1100000000001,2.960443,-0.0039000000000157797
1815.1200000000001,2.960365,-0.0077500000000441105
1815.13,2.960288,-0.027000000000043656
1815.14,2.959825,-0.030850000000015143
1815.15,2.959671,-0.011549999999999727
1815.16,2.959594,-0.007699999999999818
1815.17,2.959517,-0.011549999999999727
1815.18,2.959363,0.007699999999999818
1815.19,2.959671,0.007699999999999818
1815.2,2.959517,-0.019300000000015416
1815.21,2.959285,-0.01500000000001478
1815.22,2.959217,-0.027000000000015234
1815.23,2.958745,-0.027450000000044383
1815.24,2.958668,0.003849999999999909
1815.25,2.958822,0.0038500000000283308
1815.26,2.958745,0.015450000000015507
1815.27,2.959131,0.003849999999999909
1815.28,2.958822,-0.023150000000043747
1815.29,2.958668,-0.023150000000015325
1815.3,2.958359,-0.03470000000001505
1815.31,2.957974,-0.030850000000043565
1815.32,2.957742,-0.019300000000015416
1815.33,2.957588,0.015449999999162856
1815.3400000000001,2.958051,0.015399999999118563
1815.3500000000001,2.957896,-0.0077500000000441105
1815.3600000000001,2.957896,-0.015399999999999636
1815.3700000000001,2.957588,-0.015399999999999636
1815.38,2.957588,-0.027000000000043656
1815.39,2.957048,-0.023150000000015325
1815.4,2.957125,0.00770000000002824
1815.41,2.957202,-0.00770000000002824
1815.42,2.956971,-0.003849999999999909
1815.43,2.957125,0.019250000000027967
1815.44,2.957356,-0.019300000000043838
