Signal Name,Original_Signal (Time Cut)
holding_voltage,[2.9877804]
unloading_parameter,[-4.00185622e-08  2.46435230e-04 -5.16765946e-01  3.71010098e+02]
peak_time,2008.3300000000002
peak_value,2.988
peak_mean,2.9875999999999996
plus_minus_toleranz,0.0005675490348885134
U3,0.010648746644961182


time,value,derivative
2008.3300000000002,2.988,-0.10000000000007994
2008.3400000000001,2.987,-0.2500000000002274
2008.3500000000001,2.983,-0.3000000000002956
2008.3600000000001,2.981,-0.1500000000001478
2008.3700000000001,2.98,-0.10000000000007958
2008.38,2.979,-0.05000000000003979
2008.39,2.979,0.0
2008.4,2.979,0.0
2008.41,2.979,-0.05000000000003979
2008.42,2.978,-0.05000000000003979
2008.43,2.978,0.0
2008.44,2.978,0.0
2008.45,2.978,-0.05000000000006821
2008.46,2.977,-0.05000000000006821
2008.47,2.977,0.0
2008.48,2.977,0.0
2008.49,2.977,-0.05000000000003979
2008.5,2.976,-0.05000000000003979
2008.51,2.976,0.0
2008.52,2.976,0.0
2008.53,2.976,0.0
2008.54,2.976,-0.05000000000003979
2008.55,2.975,-0.05000000000003979
2008.56,2.975,0.05000000000003979
2008.57,2.976,2.2737367544323206e-12
2008.5800000000002,2.975,-0.04999999999833449
2008.5900000000001,2.975,0.0
2008.6000000000001,2.975,0.0
2008.6100000000001,2.975,0.0
2008.6200000000001,2.975,-0.05000000000003979
2008.63,2.974,-0.05000000000003979
2008.64,2.974,0.0
2008.65,2.974,0.0
2008.66,2.974,-0.05000000000006821
2008.67,2.973,0.0
2008.68,2.974,0.05000000000006821
2008.69,2.974,-0.05000000000006821
2008.7,2.973,-0.05000000000006821
2008.71,2.973,0.0
2008.72,2.973,0.0
2008.73,2.973,0.0
2008.74,2.973,0.0
2008.75,2.973,0.0
2008.76,2.973,-0.05000000000003979
2008.77,2.972,-0.05000000000003979
2008.78,2.972,0.0
2008.79,2.972,0.05000000000003979
2008.8,2.973,0.0
2008.81,2.972,-0.05000000000003979
2008.82,2.972,-0.04999999999833449
2008.8300000000002,2.971,2.2737367544323206e-12
2008.8400000000001,2.972,0.05000000000003979
2008.8500000000001,2.972,-0.05000000000003979
2008.8600000000001,2.971,-0.05000000000003979
2008.8700000000001,2.971,0.05000000000003979
2008.88,2.972,0.0
2008.89,2.971,-0.05000000000003979
2008.9,2.971,0.0
2008.91,2.971,0.0
2008.92,2.971,0.0
2008.93,2.971,-0.05000000000003979
2008.94,2.97,-0.05000000000003979
2008.95,2.97,0.0
2008.96,2.97,0.0
2008.97,2.97,0.0
2008.98,2.97,0.0
2008.99,2.97,0.0
2009.0,2.97,0.0
2009.01,2.97,-0.05000000000003979
2009.02,2.969,-0.05000000000003979
2009.03,2.969,0.05000000000003979
2009.04,2.97,0.05000000000003979
2009.05,2.97,-0.05000000000003979
2009.06,2.969,-0.05000000000003979
2009.07,2.969,0.0
2009.0800000000002,2.969,0.0
2009.0900000000001,2.969,-0.05000000000003979
2009.1000000000001,2.968,-0.05000000000003979
2009.1100000000001,2.968,0.05000000000003979
2009.1200000000001,2.969,0.05000000000003979
2009.13,2.969,-0.05000000000003979
2009.14,2.968,-0.10000000000007958
2009.15,2.967,0.0
2009.16,2.968,0.05000000000003979
2009.17,2.968,-0.05000000000003979
2009.18,2.967,-0.05000000000003979
2009.19,2.967,0.05000000000003979
2009.2,2.968,0.05000000000003979
2009.21,2.968,-0.05000000000003979
2009.22,2.967,-0.05000000000003979
2009.23,2.967,0.0
2009.24,2.967,0.0
2009.25,2.967,0.0
2009.26,2.967,-0.05000000000003979
2009.27,2.966,-0.05000000000003979
2009.28,2.966,0.05000000000003979
2009.29,2.967,0.0
2009.3,2.966,-0.05000000000003979
2009.31,2.966,0.0
2009.32,2.966,0.0
2009.3300000000002,2.966,0.0
2009.3400000000001,2.966,-0.05000000000006821
2009.3500000000001,2.965,0.0
2009.3600000000001,2.966,0.05000000000006821
2009.3700000000001,2.966,-0.05000000000006821
2009.38,2.965,-0.05000000000006821
2009.39,2.965,0.0
2009.4,2.965,0.0
2009.41,2.965,0.0
2009.42,2.965,0.0
2009.43,2.965,0.0
2009.44,2.965,0.0
2009.45,2.965,0.0
2009.46,2.965,-0.05000000000003979
2009.47,2.964,-0.05000000000003979
2009.48,2.964,0.05000000000003979
2009.49,2.965,0.0
2009.5,2.964,-0.05000000000003979
2009.51,2.964,0.0
2009.52,2.964,0.0
2009.53,2.964,0.0
2009.54,2.964,-0.05000000000003979
2009.55,2.963,-0.05000000000003979
2009.56,2.963,0.0
2009.57,2.963,0.0
2009.5800000000002,2.963,0.0
2009.5900000000001,2.963,0.0
2009.6000000000001,2.963,0.0
2009.6100000000001,2.963,0.0
2009.6200000000001,2.963,-0.05000000000003979
2009.63,2.962,-0.05000000000003979
2009.64,2.962,0.05000000000003979
2009.65,2.963,0.0
2009.66,2.962,-0.05000000000003979
2009.67,2.962,0.0
2009.68,2.962,0.0
2009.69,2.962,0.0
2009.7,2.962,0.0
2009.71,2.962,0.0
2009.72,2.962,0.0
2009.73,2.962,0.0
2009.74,2.962,-0.05000000000006821
2009.75,2.961,-0.05000000000006821
2009.76,2.961,0.0
2009.77,2.961,0.0
2009.78,2.961,-0.05000000000003979
2009.79,2.96,0.0
2009.8,2.961,0.05000000000003979
2009.81,2.961,0.0
2009.82,2.961,-0.04999999999833449
2009.8300000000002,2.96,-0.04999999999833449
2009.8400000000001,2.96,0.0
2009.8500000000001,2.96,0.0
2009.8600000000001,2.96,0.0
2009.8700000000001,2.96,0.0
2009.88,2.96,0.0
2009.89,2.96,0.0
2009.9,2.96,0.0
2009.91,2.96,-0.05000000000003979
2009.92,2.959,0.0
2009.93,2.96,0.05000000000003979
2009.94,2.96,-0.05000000000003979
2009.95,2.959,-0.05000000000003979
2009.96,2.959,0.0
2009.97,2.959,0.0
2009.98,2.959,-0.05000000000003979
2009.99,2.958,-0.05000000000003979
2010.0,2.958,0.0
2010.01,2.958,0.05000000000003979
2010.02,2.959,0.0
