Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9859745709286387
unloading_parameter,[-4.30307461e-08  2.39699029e-04 -4.56001361e-01  2.98249985e+02]
peak_time,1812.82
peak_value,2.986
peak_mean,2.9863906770255273
plus_minus_toleranz,0.0015080901829796225
U3,0.013233120869482473


time,value,derivative
1812.82,2.986,0.0
1812.83,2.986,-0.24999999999172928
1812.8400000000001,2.981,-0.39999999999355396
1812.8500000000001,2.978,-0.20000000000018758
1812.8600000000001,2.977,-0.100000000000108
1812.8700000000001,2.976,-0.05000000000003979
1812.88,2.976,-0.05000000000003979
1812.89,2.975,-0.05000000000003979
1812.9,2.975,0.0
1812.91,2.975,0.0
1812.92,2.975,-0.05000000000003979
1812.93,2.974,-0.05000000000003979
1812.94,2.974,0.0
1812.95,2.974,0.0
1812.96,2.974,-0.05000000000006821
1812.97,2.973,-0.05000000000006821
1812.98,2.973,0.0
1812.99,2.973,0.0
1813.0,2.973,0.0
1813.01,2.973,-0.05000000000003979
1813.02,2.972,-0.05000000000003979
1813.03,2.972,0.0
1813.04,2.972,0.0
1813.05,2.972,0.0
1813.06,2.972,0.0
1813.07,2.972,-0.05000000000003979
1813.08,2.971,-0.050000000000608225
1813.0900000000001,2.971,0.0
1813.1000000000001,2.971,0.0
1813.1100000000001,2.971,0.0
1813.1200000000001,2.971,0.0
1813.13,2.971,-0.05000000000003979
1813.14,2.97,-0.05000000000003979
1813.15,2.97,0.0
1813.16,2.97,0.0
1813.17,2.97,0.0
1813.18,2.97,-0.05000000000003979
1813.19,2.969,-0.05000000000003979
1813.2,2.969,0.0
1813.21,2.969,0.0
1813.22,2.969,0.0
1813.23,2.969,0.0
1813.24,2.969,0.0
1813.25,2.969,0.0
1813.26,2.969,-0.05000000000003979
1813.27,2.968,-0.05000000000003979
1813.28,2.968,0.05000000000003979
1813.29,2.969,0.0
1813.3,2.968,-0.05000000000003979
1813.31,2.968,0.0
1813.32,2.968,0.0
1813.33,2.968,-0.04999999999833449
1813.3400000000001,2.967,-0.04999999999833449
1813.3500000000001,2.967,0.0
1813.3600000000001,2.967,0.0
1813.3700000000001,2.967,0.0
