Signal Name,Original_Signal (Time Cut)
holding_voltage,2.989123795135619
unloading_parameter,[-4.70475981e-08  2.77028188e-04 -5.54733718e-01  3.79712455e+02]
peak_time,1910.23
peak_value,2.989
peak_mean,2.988991120976692
plus_minus_toleranz,0.00032841437240170893
U3,0.0156258346333642


time,value,derivative
1910.23,2.989,0.0
1910.24,2.989,-0.10000000000007958
1910.25,2.987,-0.35000000000030695
1910.26,2.982,-0.3500000000003354
1910.27,2.98,-0.100000000000108
1910.28,2.98,-0.05000000000003979
1910.29,2.979,-0.10000000000007958
1910.3,2.978,-0.05000000000003979
1910.31,2.978,0.0
1910.32,2.978,-0.05000000000006821
1910.33,2.977,-0.050000000000636646
1910.3400000000001,2.977,0.0
1910.3500000000001,2.977,0.0
1910.3600000000001,2.977,-0.05000000000003979
1910.3700000000001,2.976,-0.05000000000003979
1910.38,2.976,0.0
1910.39,2.976,-0.05000000000003979
1910.4,2.975,-0.05000000000003979
1910.41,2.975,0.0
1910.42,2.975,0.0
1910.43,2.975,0.0
1910.44,2.975,0.0
1910.45,2.975,-0.05000000000003979
1910.46,2.974,-0.05000000000003979
1910.47,2.974,0.0
1910.48,2.974,0.0
1910.49,2.974,0.0
1910.5,2.974,0.0
1910.51,2.974,-0.05000000000006821
1910.52,2.973,-0.05000000000006821
1910.53,2.973,0.0
1910.54,2.973,0.0
1910.55,2.973,0.0
1910.56,2.973,0.0
1910.57,2.973,-0.05000000000003979
1910.58,2.972,-0.050000000000608225
1910.5900000000001,2.972,0.0
1910.6000000000001,2.972,0.0
1910.6100000000001,2.972,0.0
1910.6200000000001,2.972,0.0
1910.63,2.972,-0.05000000000003979
1910.64,2.971,-0.05000000000003979
1910.65,2.971,0.0
1910.66,2.971,0.0
1910.67,2.971,0.0
1910.68,2.971,0.0
1910.69,2.971,-0.05000000000003979
1910.7,2.97,-0.05000000000003979
1910.71,2.97,0.0
1910.72,2.97,0.0
1910.73,2.97,0.0
1910.74,2.97,0.0
1910.75,2.97,0.0
1910.76,2.97,-0.05000000000003979
1910.77,2.969,0.0
1910.78,2.97,0.0
1910.79,2.969,-0.05000000000003979
1910.8,2.969,-0.05000000000003979
1910.81,2.968,0.0
1910.82,2.969,0.05000000000003979
1910.83,2.969,0.0
1910.8400000000001,2.969,0.0
1910.8500000000001,2.969,-0.05000000000003979
1910.8600000000001,2.968,-0.05000000000003979
1910.8700000000001,2.968,0.0
1910.88,2.968,0.0
1910.89,2.968,0.0
1910.9,2.968,0.0
1910.91,2.968,-0.05000000000003979
1910.92,2.967,-0.05000000000003979
1910.93,2.967,0.0
1910.94,2.967,0.0
1910.95,2.967,0.0
1910.96,2.967,0.0
1910.97,2.967,0.0
1910.98,2.967,0.0
1910.99,2.967,-0.05000000000003979
1911.0,2.966,-0.05000000000003979
1911.01,2.966,0.0
1911.02,2.966,0.0
1911.03,2.966,0.0
1911.04,2.966,0.0
1911.05,2.966,0.0
1911.06,2.966,0.0
1911.07,2.966,0.0
1911.08,2.966,-0.04999999999836291
1911.0900000000001,2.965,-0.04999999999836291
1911.1000000000001,2.965,0.0
1911.1100000000001,2.965,0.0
1911.1200000000001,2.965,0.0
1911.13,2.965,0.0
1911.14,2.965,-0.05000000000003979
1911.15,2.964,-0.05000000000003979
1911.16,2.964,0.0
1911.17,2.964,0.0
1911.18,2.964,0.0
1911.19,2.964,0.0
1911.2,2.964,0.0
1911.21,2.964,0.0
1911.22,2.964,0.0
1911.23,2.964,-0.05000000000003979
1911.24,2.963,-0.05000000000003979
1911.25,2.963,0.0
1911.26,2.963,0.0
1911.27,2.963,0.0
1911.28,2.963,0.0
1911.29,2.963,0.0
1911.3,2.963,0.0
1911.31,2.963,0.0
1911.32,2.963,0.0
1911.33,2.963,-0.04999999999833449
1911.3400000000001,2.962,-0.04999999999833449
1911.3500000000001,2.962,0.0
1911.3600000000001,2.962,0.0
1911.3700000000001,2.962,0.0
1911.38,2.962,0.0
1911.39,2.962,0.0
1911.4,2.962,0.0
1911.41,2.962,-0.05000000000006821
1911.42,2.961,-0.05000000000006821
1911.43,2.961,0.0
1911.44,2.961,0.0
1911.45,2.961,0.0
1911.46,2.961,0.0
1911.47,2.961,0.0
1911.48,2.961,-0.05000000000003979
1911.49,2.96,-0.05000000000003979
1911.5,2.96,0.0
1911.51,2.96,0.0
1911.52,2.96,0.0
1911.53,2.96,0.0
1911.54,2.96,0.0
1911.55,2.96,0.0
1911.56,2.96,-0.05000000000003979
1911.57,2.959,0.0
1911.58,2.96,2.2737367544323206e-12
1911.5900000000001,2.959,-0.04999999999833449
1911.6000000000001,2.959,0.0
1911.6100000000001,2.959,0.0
1911.6200000000001,2.959,0.0
1911.63,2.959,0.0
1911.64,2.959,-0.05000000000003979
1911.65,2.958,-0.05000000000003979
1911.66,2.958,0.0
1911.67,2.958,0.0
1911.68,2.958,0.0
1911.69,2.958,0.0
1911.7,2.958,0.0
1911.71,2.958,-0.05000000000006821
1911.72,2.957,-0.05000000000006821
1911.73,2.957,0.0
1911.74,2.957,0.0
1911.75,2.957,0.0
1911.76,2.957,0.0
1911.77,2.957,0.0
1911.78,2.957,0.0
1911.79,2.957,0.0
1911.8,2.957,0.0
1911.81,2.957,-0.05000000000003979
1911.82,2.956,-0.05000000000003979
1911.83,2.956,0.0
1911.8400000000001,2.956,0.0
1911.8500000000001,2.956,0.0
1911.8600000000001,2.956,0.0
1911.8700000000001,2.956,0.0
1911.88,2.956,0.0
1911.89,2.956,0.0
1911.9,2.956,-0.05000000000003979
1911.91,2.955,-0.05000000000003979
1911.92,2.955,0.0
1911.93,2.955,0.0
1911.94,2.955,0.0
1911.95,2.955,0.0
1911.96,2.955,-0.05000000000003979
1911.97,2.954,-0.05000000000003979
1911.98,2.954,0.0
1911.99,2.954,0.0
1912.0,2.954,0.0
1912.01,2.954,0.0
1912.02,2.954,0.0
1912.03,2.954,0.0
1912.04,2.954,0.0
1912.05,2.954,0.0
1912.06,2.954,-0.05000000000006821
1912.07,2.953,-0.05000000000006821
