Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9867607544109447
unloading_parameter,[-4.02853478e-08  2.28288933e-04 -4.41945487e-01  2.94266768e+02]
peak_time,1844.41
peak_value,2.988
peak_mean,2.9884772475027743
plus_minus_toleranz,0.001516205461010972
U3,0.012105476769307177


time,value,derivative
1844.41,2.988,0.0
1844.42,2.988,-0.20000000000018758
1844.43,2.984,-0.3500000000003354
1844.44,2.981,-0.20000000000018758
1844.45,2.98,-0.10000000000007958
1844.46,2.979,-0.05000000000003979
1844.47,2.979,-0.05000000000003979
1844.48,2.978,-0.05000000000003979
1844.49,2.978,0.0
1844.5,2.978,-0.05000000000006821
1844.51,2.977,-0.05000000000006821
1844.52,2.977,0.0
1844.53,2.977,0.0
1844.54,2.977,-0.05000000000003979
1844.55,2.976,-0.05000000000003979
1844.56,2.976,0.0
1844.57,2.976,0.0
1844.58,2.976,0.0
1844.5900000000001,2.976,-0.050000000000608225
1844.6000000000001,2.975,-0.05000000000003979
1844.6100000000001,2.975,0.0
1844.6200000000001,2.975,0.0
1844.63,2.975,0.0
1844.64,2.975,-0.05000000000003979
1844.65,2.974,-0.05000000000003979
1844.66,2.974,0.05000000000003979
1844.67,2.975,0.0
1844.68,2.974,-0.05000000000003979
1844.69,2.974,0.0
1844.7,2.974,-0.05000000000006821
1844.71,2.973,0.0
1844.72,2.974,0.0
1844.73,2.973,-0.05000000000006821
1844.74,2.973,0.0
1844.75,2.973,0.0
1844.76,2.973,0.0
1844.77,2.973,0.0
1844.78,2.973,-0.05000000000003979
1844.79,2.972,-0.05000000000003979
1844.8,2.972,0.0
1844.81,2.972,0.0
1844.82,2.972,0.0
1844.83,2.972,0.0
1844.8400000000001,2.972,0.0
1844.8500000000001,2.972,0.0
1844.8600000000001,2.972,0.0
1844.8700000000001,2.972,-0.05000000000003979
1844.88,2.971,-0.05000000000003979
1844.89,2.971,0.0
1844.9,2.971,0.0
1844.91,2.971,0.0
1844.92,2.971,0.0
1844.93,2.971,-0.05000000000003979
1844.94,2.97,-0.05000000000003979
1844.95,2.97,0.05000000000003979
1844.96,2.971,0.05000000000003979
1844.97,2.971,-0.05000000000003979
1844.98,2.97,-0.05000000000003979
1844.99,2.97,-0.05000000000003979
1845.0,2.969,0.0
