Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9852417186467455
unloading_parameter,[-1.09597627e-05  1.66148075e-02 -8.45853595e+00  1.44827527e+03]
peak_time,497.28000000000003
peak_value,2.985
peak_mean,2.985402885682575
plus_minus_toleranz,0.0018198505433143354
U3,0.07178350509171638


time,value,derivative
497.28000000000003,2.985,0.0
497.29,2.985,-0.05000000000003979
497.3,2.984,-0.2500000000002274
497.31,2.98,-2.2000000000020066
497.32,2.94,-2.400000000002194
497.33,2.932,-0.5500000000003809
497.34000000000003,2.929,-0.2999999999994145
497.35,2.926,-0.25000000000019895
497.36,2.924,-0.2500000000002274
497.37,2.921,-0.20000000000018758
497.38,2.92,-0.15000000000011937
497.39,2.918,-0.19999999999961915
497.40000000000003,2.916,-0.19999999999961915
497.41,2.914,-0.1500000000001478
497.42,2.913,-0.1500000000001478
497.43,2.911,-0.15000000000011937
497.44,2.91,-0.100000000000108
497.45,2.909,-0.09999999999982379
497.46000000000004,2.908,-0.14999999999997726
497.47,2.906,-0.15000000000011937
497.48,2.905,-0.10000000000007958
497.49,2.904,-0.10000000000007958
497.5,2.903,-0.10000000000007958
497.51,2.902,-0.09999999999982379
497.52000000000004,2.901,-0.09999999999982379
497.53000000000003,2.9,-0.05000000000003979
497.54,2.9,-0.10000000000007958
497.55,2.898,-0.1500000000001478
497.56,2.897,-0.100000000000108
497.57,2.896,-0.05000000000003979
497.58,2.896,-0.049999999999613465
497.59000000000003,2.895,-0.09999999999979536
497.6,2.894,-0.100000000000108
497.61,2.893,-0.100000000000108
497.62,2.892,-0.10000000000007958
497.63,2.891,-0.05000000000003979
497.64,2.891,-0.049999999999613465
497.65000000000003,2.89,-0.15000000000000568
497.66,2.888,-0.100000000000108
497.67,2.888,-0.05000000000003979
497.68,2.887,-0.10000000000007958
497.69,2.886,-0.05000000000003979
497.7,2.886,-0.049999999999613465
497.71000000000004,2.885,-0.09999999999979536
497.72,2.884,-0.05000000000003979
497.73,2.884,-0.05000000000003979
497.74,2.883,-0.10000000000007958
497.75,2.882,-0.100000000000108
497.76,2.881,-0.09999999999982379
497.77000000000004,2.88,-0.049999999999613465
497.78000000000003,2.88,-0.05000000000003979
