Signal Name,Original_Signal (Time Cut)
holding_voltage,[3.00933218]
unloading_parameter,[-4.06580539e-08  1.60235048e-04 -2.21231639e-01  1.08807189e+02]
peak_time,1270.54
peak_value,3.01
peak_mean,3.0094000000000003
plus_minus_toleranz,0.0007193728771277211
U3,0.013071179301684666


time,value,derivative
1270.54,3.01,-0.10000000000007994
1270.55,3.009,-0.05000000000003979
1270.56,3.009,-0.3500000000003354
1270.57,3.002,-0.3500000000003354
1270.58,3.002,-0.05000000000003979
1270.59,3.001,-0.09999999999894271
1270.6000000000001,3.0,-0.04999999999833449
1270.6100000000001,3.0,-0.05000000000003979
1270.6200000000001,2.999,-0.05000000000003979
1270.63,2.999,-0.05000000000003979
1270.64,2.998,0.0
1270.65,2.999,0.0
1270.66,2.998,-0.100000000000108
1270.67,2.997,0.0
1270.68,2.998,0.0
1270.69,2.997,0.0
1270.7,2.998,0.0
1270.71,2.997,-0.05000000000006821
1270.72,2.997,0.0
1270.73,2.997,-0.05000000000003979
1270.74,2.996,-0.05000000000003979
1270.75,2.996,0.0
1270.76,2.996,0.0
1270.77,2.996,0.0
1270.78,2.996,0.0
1270.79,2.996,0.0
1270.8,2.996,-0.05000000000003979
1270.81,2.995,0.0
1270.82,2.996,0.0
1270.83,2.995,-0.05000000000003979
1270.84,2.995,0.0
1270.8500000000001,2.995,-0.050000000000608225
1270.8600000000001,2.994,0.0
1270.8700000000001,2.995,0.0
1270.88,2.994,-0.05000000000003979
1270.89,2.994,0.0
1270.9,2.994,-0.05000000000006821
1270.91,2.993,0.0
1270.92,2.994,0.0
1270.93,2.993,0.0
1270.94,2.994,0.0
1270.95,2.993,-0.05000000000006821
1270.96,2.993,0.0
1270.97,2.993,0.0
1270.98,2.993,0.0
1270.99,2.993,0.0
1271.0,2.993,0.0
1271.01,2.993,0.0
1271.02,2.993,-0.05000000000003979
1271.03,2.992,0.0
1271.04,2.993,0.0
1271.05,2.992,-0.05000000000003979
1271.06,2.992,0.0
1271.07,2.992,0.0
1271.08,2.992,0.0
1271.09,2.992,-0.04999999999833449
1271.1000000000001,2.991,2.2737367544323206e-12
1271.1100000000001,2.992,0.0
1271.1200000000001,2.991,-0.05000000000003979
1271.13,2.991,0.0
1271.14,2.991,-0.05000000000003979
1271.15,2.99,0.0
1271.16,2.991,0.0
1271.17,2.99,0.0
1271.18,2.991,0.0
1271.19,2.99,-0.05000000000003979
1271.2,2.99,0.0
1271.21,2.99,0.0
1271.22,2.99,0.0
1271.23,2.99,-0.05000000000003979
1271.24,2.989,0.0
1271.25,2.99,0.05000000000003979
1271.26,2.99,-0.05000000000003979
1271.27,2.989,0.0
1271.28,2.99,0.0
1271.29,2.989,-0.05000000000003979
1271.3,2.989,0.0
1271.31,2.989,0.0
1271.32,2.989,0.0
1271.33,2.989,-0.05000000000003979
1271.34,2.988,-2.2737367544323206e-12
1271.3500000000001,2.989,-2.2737367544323206e-12
1271.3600000000001,2.988,-0.05000000000003979
1271.3700000000001,2.988,0.0
1271.38,2.988,0.0
1271.39,2.988,0.0
1271.4,2.988,0.0
1271.41,2.988,0.0
1271.42,2.988,-0.05000000000003979
1271.43,2.987,-0.05000000000003979
1271.44,2.987,0.05000000000003979
1271.45,2.988,0.0
1271.46,2.987,-0.05000000000003979
1271.47,2.987,0.0
1271.48,2.987,0.0
1271.49,2.987,0.0
1271.5,2.987,-0.05000000000003979
1271.51,2.986,0.0
1271.52,2.987,0.0
1271.53,2.986,-0.05000000000003979
1271.54,2.986,0.0
1271.55,2.986,0.0
1271.56,2.986,0.0
1271.57,2.986,0.0
1271.58,2.986,0.0
1271.59,2.986,-0.04999999999836291
1271.6000000000001,2.985,-0.04999999999836291
1271.6100000000001,2.985,0.05000000000006821
1271.6200000000001,2.986,0.0
1271.63,2.985,0.0
1271.64,2.986,0.0
1271.65,2.985,-0.05000000000006821
1271.66,2.985,0.0
1271.67,2.985,-0.05000000000003979
1271.68,2.984,0.0
1271.69,2.985,0.0
1271.7,2.984,0.0
1271.71,2.985,0.0
1271.72,2.984,-0.05000000000003979
1271.73,2.984,0.05000000000003979
1271.74,2.985,-0.05000000000003979
1271.75,2.983,-0.05000000000003979
1271.76,2.984,0.0
1271.77,2.983,0.0
1271.78,2.984,0.0
1271.79,2.983,-0.05000000000003979
1271.8,2.983,0.05000000000003979
1271.81,2.984,0.0
1271.82,2.983,-0.05000000000003979
1271.83,2.983,0.0
1271.84,2.983,-0.04999999999833449
1271.8500000000001,2.982,2.2737367544323206e-12
