"","Kanal 1 Durchschn. (V)"
"716","0,001543"
"717","0,001415"
"718","0,001157"
"719","0,001543"
"720","0,001286"
"721","0,001157"
"722","0,001543"
"723","0,001543"
"724","0,001286"
"725","0,001235"
"726","0,001286"
"727","0,001029"
"728","0,001286"
"729","0,001286"
"730","0,001157"
"731","0,001543"
"732","0,001157"
"733","0,001029"
"734","0,001543"
"735","0,001389"
"736","0,000965"
"737","0,001157"
"738","0,001543"
"739","0,001350"
"740","0,001350"
"741","0,001543"
"742","0,001543"
"743","0,001543"
"744","0,001672"
"745","0,001157"
"746","0,001286"
"747","0,001080"
"748","0,001157"
"749","0,001543"
"750","0,001543"
"751","0,001235"
"752","0,002315"
"753","0,001415"
"754","0,001235"
"755","0,001286"
"756","0,001415"
"757","0,001543"
"758","0,001543"
"759","0,001235"
"760","0,001080"
"761","0,001543"
"762","0,001389"
"763","0,001235"
"764","0,001543"
"765","0,001157"
"766","0,001235"
"767","0,001286"
"768","0,001157"
"769","0,001235"
"770","0,001543"
"771","0,001235"
"772","0,001080"
"773","0,001286"
"774","0,001543"
"775","0,001235"
"776","0,001286"
"777","0,001389"
"778","0,001080"
"779","0,001157"
"780","0,001286"
"781","0,001350"
"782","0,001800"
"783","0,001415"
"784","0,001235"
"785","0,001543"
"786","0,001080"
"787","0,001080"
"788","0,001157"
"789","0,001389"
"790","0,001235"
"791","0,001157"
"792","0,001235"
"793","0,001350"
"794","0,001543"
"795","0,001157"
"796","0,001157"
"797","0,001286"
"798","0,001235"
"799","0,001389"
"800","0,001286"
"801","0,001543"
"802","0,001235"
"803","0,001286"
"804","0,001389"
"805","0,001235"
"806","0,001543"
"807","0,001235"
"808","0,001543"
"809","0,001286"
"810","0,001080"
"811","0,001157"
"812","0,001543"
"813","0,001350"
"814","0,001543"
"815","0,001286"
"816","0,001543"
"817","0,001415"
"818","0,001029"
"819","0,001389"
"820","0,001543"
"821","0,001286"
"822","0,001350"
"823","0,001543"
"824","0,001543"
"825","0,001080"
"826","0,001389"
"827","0,001029"
"828","0,001157"
"829","0,001415"
"830","0,001157"
"831","0,001543"
"832","0,001157"
"833","0,001543"
"834","0,001286"
"835","0,001029"
"836","0,001029"
"837","0,001157"
"838","0,001543"
"839","0,001157"
"840","0,000965"
"841","0,001029"
"842","0,001286"
"843","0,001286"
"844","0,001286"
"845","0,001029"
"846","0,001235"
"847","0,001157"
"848","0,000965"
"849","0,001350"
"850","0,001286"
"851","0,000965"
"852","0,001350"
"853","0,001157"
"854","0,001350"
"855","0,001350"
"856","0,001286"
